"не доверяйте людям, пишущим, что недостатков нет. они есть, их полно, но их полно и у конкурентов. просто делайте свой выбор. сам использую 6ку на данный момент, так же есть пара флагманов других брендов (есть с чем сравнить).",POS
"определялся с выбором долго... по неопределенным отзывам, которых очень много, готов был на покупку топовых самсунг или хуавэй. трехнедельный марафон выбора, закончился покупкой айфон 6. не пожалел!!! это шедевр!это маленький и надежный друг. после использования айфон 5 (2 года), я не смог перейти на андройд. знаю по опыту (нокиа, нтс, самсунг), что на андройде есть много приятных и полезных мелочей, но все это не то... кстати, некоторые ""продавцы"" (серые) на 3-4 т.р. дешевле предлагали гарантию от своего магазина. но как оказалось, гарантийный ремонт бесплатный, а запчасти по себестоимости :). или фирмы ""однодневки"" и тому подобные... :))) думаю, что если и брать хорошую технику - то у официального представителя. скупой платит дважды.покупкой очень доволен! рекомендую!p.s. столкнулся с 2 трудностями.1. 4g заработал на билайн только после замены симки.2. при первом обновлении до 9.0.2 потерялась память устройства, вместо 11гб видел только 800мб... помог полный сброс. обновился с чистого устройства, а потом занялся настройкой и закачкой приложений.телефон классный!!! вечная память стиву за все что он сделал в apple!",POS
"ребята, за такие деньги можно взять как минимум три отличных свежих андроид-аппарата (гнусмас не в счет), с более современной начинкой и емкой батареей, которые будут радовать и производительностью, и расширением памяти, и отличным экраном, и неплохой камерой. про поддержку хочется сказать отдельно - мой аппарат был приобретен в америке, наша поддержка пожимает плечами в телефон и мычит что-то нечленораздельное с предложением обратиться в официальный сц (в котором сразу предупреждают, что вероятно предложат заменить на новый телефон с доплатой ""всего лишь"" 25тыс...)да, и кто тут писал про джейл? нет у шестерки джейла, не получится ""открыть"" операционку... в общем, после восьми лет пользования ""яблофонами"" брильянтовый дым потихоньку рассеивается и похоже, следующим фаблетом будет что-то демократично-китайское, которое будет к тому же не так жалко выкинуть при выходе чего-то новенького и будоражащего. всем удачи!",NEG
"телефон ростест mg4j2/ru использую 2 неделине знаю, что ещё комментировать, только одно: если покупка 5s принесла действительно кучу преимуществ и удовольствия, то сейчас я реально разочарован и хочу вернуть телефон обратно в магазин и посидеть ещё годик на 5s, пока не выйдет 6s с исправленными косками. а может, выйдет и 6s mini с нормальным размером экрана, так как сейчас 4,7"" перебор в повседневном пользовании.что касается камеры: она ничем не лучше 5s, разве что только фокусируется быстрее и без нажатия на объект фокусировки. но я такие делаю фото, что всё равно приходится фокусироваться вручную. режим интервал не пользую - не так часто хочется снять как ""летят облака"". режим медленно использовал один раз - баловство, если он вам конечно не требуется для проф. целей)короче, если у вас 5s - не покупайте. остальные - думайте сами ;)",POS
копию можно купить у меня в профиле вк,POS
"первый реальный смарт фон от епла, работа в 2 руки немного раздражает по началу, а потом привыкаешь. честно говоря сейчас цена еще высоковата для такой трубы, выложить косярь зелени как минимум очень печально, хоть он и стоит там 650 баксов, но у нас все печальней. а так придраться нет к чем прост овсе идеально.",POS
"после самых дорогих телефонов на андройде , которые спустя 6 месяцев начинали турить , даже с путём и антивирусами ( самсунг гелакси с 5 дуос, lgg3) решил взять айфон . и наконец получил надежный телефон для работы . надеюсь телефон не будет тупить ближайшие 2-3года",POS
"покупался  жене в подарок. пользуется как звонилкой и немного играет в лёгкие игры. на большее этот девайс неспособен. для настоящих мужчин которым нужен максимум пользы от того что носишь с собой каждый день, он не подойдет. в командировке бесполезная вещь т.к. много видео не закачаешь и не снимешь, navitel за деньги. надо покупать внешний  аккумулятор. короче аппарат для людей мужского пола нетрадиционной ориентации с понтами.",NEG
"я, как и многие, сначала был разочарован анонсом 6го айфона, - начинка от 5s, слишком большой, так что начал смотреть на другие бренды, хотя у меня с 2010 года iphone 4. и выяснилось, что нет ни одно сбалансированного флагмана. одни велики (хуайвей), другие уродливы(самсунг), третьи ненадежны(htc). sony z3 рассматривал как главного кандидата, но он слишком легкий и пластиковый, по дизайну стеклянный бутерброд - то есть тот же iphone 4, забит каким-то непонятным софтом, а камера дает снимки гигантского размера и разрешения, но при этом некачественные. так что заказал шестой айфон из фирменного магазина, благо apple дает две недели на возврат без объяснения причин.  что могу сказать спустя неделю использования? восторг. магия эппл все еще работает, устройство не просто работает - доставляет наслаждение продуманностью, дизайном, удобством. по-сравнению с 4м. экран сначала кажется все же неудобным для управления одной рукой, но на самом деле быстро адаптируешься к новому хвату, перекидываешь часто используемы приложения в них экрана и все - проблема уходит. зато глаза и пальцы говорят спасибо, им стало легче рассматривать и набивать буквы. камера лучше буквально в несколько раз, siri работает замечательно - вместо множества манипуляций, просто говоришь ей - разбуди меня завтра в 8 утра - и все! разблокировка пальцем шикарна. игры стали удобнее, почти все приложения уже выпустили апдейты под новый экран. так что,  с учетом что цена осталась как до роста доллара на 50% - брать не раздумывая.",POS
покупать не советую!рассматривайте 6s или 7 ! покупал жене на день рождения 6s - работает без нареканий .,NEG
"устройство радует меня каждый день, он очень быстрый и это очень меня прям радует-радует:)) это восхищение после пользования кучи андроид девайсов и я это говорю не в том плане, мол, они все тормознутые, а iphone на коне! нет, просто даже топовые самсунги со своими 6-ти ядерными процами. иногда тупят, как китайцы за 5 кос. поэтому все решает оптимизация, которой мало уделяют времени остальные производители. конечно, у самсунга свои прелести, у них в каждой модели куча разных фич добавляется, новшеств. да, они не отработаны, но самсунг ставит эксперименты. а вот apple добавляет только уже устоявшиеся технологии, это хорошо и плохо одновременно. это качественные вещи, но никак не революции. а apple всегда имел ассоциацию с этим прекрасным словом - ""революция"". и последний вопрос - это цена. дело даже не в курсе рубля и не в наших барыгах. дело в apple. телефон, если я не ошибаюсь, стоит в сша больше 600$, а теперь давайте умножите это на курс в наши 59 рублей. вот и получите 35 400 руб. все просто, сам телефон далеко не дешев.",POS
"я часто меняю телефоны, люблю экспериментировать с разными форм-факторами, операционными системами - и за долгий путь от ericsson t10s до этого айфона всего несколько телефонов, что называется, ""легли на душу"". это nokia n95 и iphone 4. много раз, после продажи четвертого айфона, я пытался достичь того же ""телефонного комфорта"" - но не получалось. в погоне за разрешением, количеством ядер и мегапикселями камеры не получилось вернуть ту простую радость от использования ios. оговорюсь - я глубоко субъективен в этом вопросе.
система выросла с тех пор, появилось куча новых возможностей, новый дизайн (господи, как же он мне не нравился поначалу...) - но само удовольствие от процесса взаимодействия с устройством остается. недавно я брал флагман от xiaomi - отличная, в общем-то, вещь, и miui 6 очень похожа на ios - только вот мелочи портят все! колоссальный расход батареи даже в простое; зависло там, подлагнуло здесь - это всё сильно бросается в глаза. это сложно объяснить, наверно это надо испытать самому. 
даже тот приятный момент, что мой новый айфон 6 живет уже второй день без подзарядки и тратит в простое несколько процентов за ночь (около 5%). и вот, в итоге, айфон 6 радует меня почти так же, как в свое время радовал айфон 4. нет, конечно же, прежнего ""вау-эффекта"" - но это добротный девайс для постоянного использования; для любителей фотографировать, слушать музыку и не особо заморачиваться с настройками. в паре с айпадом (у меня air 1) - вызывает совсем детский восторг :3  
как итог:
качество изготовления отличное. не люфтит, кнопка home не болтается как на 5s, краска не облезает - внешне похож на обычный современный флагман от самсунг, только из матового алюминия и с яблоком :)
адекватность цены - хм, цена завышена. это факт, и дело не в жадности.
удобство - сниму балл за itunes, хотя лично я привык.
итог: 8,8 из 10
в целом рекомендую к покупке, но сначала проверьте себя на apple-совместимость, взяв любой девайс от apple у друзей или знакомых.",POS
"если бы не вот эти расстройства с телефоном - невозможность удалить установленные рингтоны, заедание кнопки ""домой"" - то был бы идеальный телефон. ну а так - уже жалею, что его купила за такие деньги! он стоил 40 тысяч год назад, когда я его купила. теперь думаю - ну зачем покупать такой дорогой телефон, если они все в принципе такие недолговечные? конечно, фирма apple считается очень качественной - всегда считалась. но вот, мне не повезло, видимо... теперь жду, что еще у него сломается за такие-то деньги!",POS
качественный телефон но от предыдущей версий особо ни чем не отличается,POS
"этот iphone у меня уже шестой. были 3g, 3gs, 4, 4s, 5c, и вот, наконец, ""шестой"". шестой ""шестой"" =). 
и уже второй раз после покупки я задумываюсь о том, чтобы продолжить пользоваться моей кнопочной нокией, которую я лет 10 назад отдал отцу. дело вот в чём: необходимость и полезность ""смартфонов"" и в частности ""айфона"" сильно завышена. они значительно увеличивают чувство тревоги и беспокойства вечно пищащими ""мессенджерами"", в которых на кого-то из коллег сердится начальник, электронной почтой, откуда сыпется спам про здоровый образ жизни, наконец, играми, от которых не хочется отлипать.а если вы удалите или поставите на ""беззвучно"" всё, что вас понапрасну беспокоит, то вы получите кусок пластика ценой в 30 тысяч и частотой использования один-два раза в день. 
надо сделать оговорку о том, что я уже давно не пользуюсь социальными сетями и вообще веду преимущественно ""офф-лайновый"" образ жизни. но и это произошло именно потому, что большая часть интернета - это ваше напрасное беспокойство. я для звонков и смс подходит и простая ""звонилка"".
я с благодарностью вспоминаю клёвые 3-джи 4-эс, детища джобса, которые в 17-18 лет казались верхом мечтаний. сейчас, когда уже отучился и работаю, смартфон и в особенности ""айфон"" кажутся скорее частью имиджа, причём довольно примитивного. 
 совет: если вы действительно много используете интернет и приложения, лучше попробуйте другую операционную систему (ос). на ощупь будет не так приятно, но зато море возможностей. функционалом своего очень дешёвого андроида я был действительно доволен. поменял из-за слабого процессора, и возможно, зря.
если же у вас туго с деньгами, но очень хочется айфон, я бы посоветовал сначала купить подержанный 4s или ""пятый"", лучше со старыми версиями ос. это поможет вам понять, действительно ли вы нуждаетесь в данной игрушке =) 
с уважением,
такой-то такойтович.",NEG
до него был в постоянном пользовании лишь android. кабеля подходят фирмы cbr за 200 р. для приложений использую tongbu,POS
"купив и попользовавшись я, в принципе, понял почему iphone так популярен у девочек: красивенький, с возможностью прикупить много няшных чехольчиков, мощно вибрирует... но за что его любят мальчики не понял. по-моему, парням нравится, как минимум, ""залезть"" в смартфон, пошарится по системным папкам, поскидывать на телефон кучу файлов разных форматов. тут эта возможность всячески присекается.всё-таки, общие впечатления таковы, что это ""звонилка"" для девочек, которые плохо разбираются в технике. nokia с фонариком (в корпусе от 8800) в мире смартфонов.",NEG
"телефон на два года. первый год использования - всё отлично. но ближе ко второму начинается: при температуре -2 выключается на 15% зарядки. для корпуса нужен хороший, дорогой бампер, иначе все поцарапается. жутки лаги при открытии приложений. лаги при подсоединению к мультимедийной системе автомобиля.",NEG
"классная модель, были бы финансы купил бы не задумываясь ещё раз (просто в какой-то момент разбил в ванной))))",POS
"при покупке рекомендую наклеить защитное стекло или плёнку, ну и чехол желательно кожаный т.к. в руке приятно лежит.",POS
"купил уже 26.09.14 , в 9.00 был у меня на работе. покупал у официального продавца. это у меня пятый по счету айфон, до этого были 4, 4s, 5, 5s, вообще пользуюсь яблочной продукцией не только айфоном. хорошо, что навязали мне при покупке к нему чехол, когда раскрыл упаковку то сразу понял, что он необходим, поэтому кто собирается приобретать советую купить чехол. не понимаю почему производители гонятся так за тонкостью корпуса смартфонов, чем тоньше тем менее он эргономичен. у меня рука большая неудобвства с работой одной рукой я не испытываю, тем более, что там есть такая фича как опускание экрана вниз. про ось 8 писать не буду сейчас уже есть достаточно о ней на сайтах, могу сказать, что я обновился до 8.0.2 и всё нормально работает никаких зависаний и глюков, кстати и на 5s тоже все стало нормуль и работало тоже нормуль, пока не перешел на шестой айфон.экран лучше, сочнеее, чем у 5s, батарея  работает по моему дольше, может быть на немного, но это заметно, при не очень активном пользовании у меня продержался двое суток. все приложения (а у меня их 109 установлено) работают без вылетов, связь в норме, 4g  в районе черемушек выдал до 50 мбт, в зону 4g+ пока не попал, потом измерю, к сожалению не удалось измерить wi-fi, у меня новостройка пока инета нет. работает айфон шустрее не сказать. что прям вау!, но это заметно. камера хорошая, хоть и немного выступает, в чехле это вообще не заметно, снимки получаются неплохие и при макро съёмке тоже. что сказать, у яблока получился хороший, качественный, сбалансированный продукт, покупать или нет, это дело каждого, я ценю удобство и хорошую работу гаджета, и не люблю танцы с бубнами.",POS
"не хотел брать шестерку, хотел дождаться следующей модели.. но так случилось получилось что пятерка оч сильно полетела на бетон и пришел день покупки нового телефона .... 
в целом покупкой доволен кроме цены, цены за неделю взлетели оч сильно
качество телефона как всегда на высоте",POS
"после пользованием  5ым айфоном мне немного непривычен его размер , кажется большим .  экран  супер . пользуюсь первый день , поэтому много написать не могу ))добавляю , спустя пару  недель : батарею держит целый день при очень активном пользование ( интернет ,фото, видео ) давно у меня такого не было ни с 4s ни с 5м айфоном . к размеру привыкаешь , но мне кажется он очень скользким в руке , заказала бампер , без него точно полетит из рук рано или поздно . интернет летает . громкость динамика на порядок выше чем у 5s (сравнивали с мужем ). из за большого экрана неудобно дотягиваться большим пальцем до верхних углов )))",POS
"цена по сравнению с другими флагманами адекватная.при использовании более трех недель полет нормальный,но обновления пока не прилетали,при активном использовании в течении дня,а это две сим карты и переодически 4g и wi-fi до конца дня остается 35-30% батареи. понравилось качество фото.",POS
продал и купил 5t. доволен полностью новым девайсом!,NEG
"вобщем смартфоном доволен 
за такую цену лучше не найти)",POS
"телефон оцениваю на 4,8 балла! до 5 пока не дотягивает, в целом аппарат очень хороший, но в нем чего-то не хватает.
для кого-то это будет qhd дисплей, мне он лично не нужен совершенно. мне  вот не хватает стереодинамиков, в телефонах такого класса это уже стандарт.
   телефон наполнен множеством современных фишек, типа поднятия трубки просто подношением телефона к уху или снятия видео с экрана, но к сожалению они еще сыроваты, бывает что та или иная функция не срабатывает, что немного портит картину, но совсем немного. 
   в целом покупкой очень доволен, хороший аппарат получился, как и все со своими нюансами) я бы порекомендовал к покупке. 
   приобретал 7 апреля 2017 года в самаре.",POS
"телефон очень качественный, продуманный и ""готовый"" продукт. для тех кто любит когда телефон - классика, но умеет все современное - достойный выбор",POS
"считаю, что для китайского аппарата с такой ценой недостатков быть не должно. но без них не обошлось, за что и 4е. что  касается автономности, производительности, внешнего вида и качества фото - все на высоте. всем у кого проблемы с данными параметрами, рекомендую изучить настройки.",POS
"брал за 33 в официальном интернет магазине huawei в конце марта на самом старте продаж. когда цена упадёт до уровня 25-30 то смело можете брать, аппарат в целом неплох.",POS
"модель вышла для меня неоднозначная вернулся на отличнейший huawei p9,и тем кто думает обновляться не советую брать именно на 32гб модель,возножно на 64 в этом плане получше(хоть память быстрая) не проверял.после таких ухудшений буду в дальнейшем более пристально смотреть новинки от этой компании,видимо не все то золото что блестит.спасибо что прочитали мои мысли по поводу данного телефона",NEG
"пользуюсь больше года и до сих пор он меня только радует. первый мой телефон в котором я ничего не хочу исправлять. обычно рут, прошивки и тд. здесь же всем доволен. камера хорошая, а в про режиме просто огонь. компактный, не люблю лопаты. по автономности сеачала были вопросы, но с обновлением на орео стало просто отлично. за день с 5 часов экрана увеличилось до 7. аж не верилось",POS
"ремонт прошел успешно отдали 29 декабря. произвели замену модуля камеры. все стало на свои места. как писал выше - в данном телефоне все устраивает.  батарея - она держит нормально . насчет экранного покрытия - оно нормально, не критично.  второй и последний комментарии , потому что телефон снят с продажи. пользуюсь 11 месяцев , телефон себя оправдал, было два падения , в обоих случаях защитное стекло спасло. глюков не было . после последнего обновления камера по качеству стала более или менее. батарея за данный период не просела ( возможно просела ,но незначительно)",POS
рекомендую,POS
"люди которые пишут про батарею им заплатили что она быстро садится, я не утверждаю. интернет очень хорошо ловит. блокировка надёжная. nfc работает отлично, плачу телефоном. во всем крут. советую.",POS
"в дневное время, при одинаковых условиях освещенности, снимает фото лучше чем яблоко 7. при не хватке освещенности, хуже. во всем остальном, труба идеальна! все игры летают, проги в том числе офисные приложения работают. куча всяких интересных и полезных фичей, таких как двойной экран и мини клавиатура. сенсор срабатывает мгновенно. единственный косяк- это попеременная работа сим карт. при осуществлении вызова инет вырубается. но к этому привыкаешь.",POS
"читайте все выше описанное.
смартфон рекомендуется
к покупке.
ни разу не пожалеете.
камера вообще космос;)
самый сбалансированный смартфон.",POS
"купил пару дней назад, первые впечатления: собран отлично, металл приятен на ощупь, не скользкий, удобный форм-фактор 5.1 дюйм экран - одной рукой хоть пользоваться можно спокойно, звук из динамика сочный, с намеком на объемность, сканер просто поразил молниеносной работой (после самсунга а5 2017), сеть ловит отлично (теле 2), обе камеры снимают без вау эффекта, просто качественно при любой погоде и времени суток, звук в наушниках на 4+, примерно как в самсунге а5, батарею еще не смог оценить, но на день думаю хватать будет при активной работе. внешне реально очень похож на айфон 7, только на андроиде. пользоваться одной кнопкой назад, домой и последние приложения удобно, очень все четко и быстро, понравилось. оболочка emui5 нравится, и внешне красиво, и без глюков. мне больше она нравится, чем тач виз в самсе, работает быстрее и как-то более удобно. собседника субьективно при разговоре слышно на 4, в самсугне было лучше.пленка на экране с завода идет, бредово конечно для флагмана, но смирился, поцарапается, сниму ее. вот вкратце первые ощущения. плюсов у телефона на мой взгляд гораздо больше, чем минусов. чуть подешевеет на 3-5 тыс - берите, не пожалеете. у кого не первый хуавей (у меня не первый уже) - будете довольны 99%) удачи в выборе.отвечаю на вопросы:оптическая стабилизация видео 60 fps работает, проверял. сеть ловит отлично, лучше самсунга, но слышимость на 4+, на самсунг слышимость субъективно чище что-ли. это не придирки, просто чувствуется немного разница.p.s. скачал обновление, 253 мб, батарея стала улетать просто. сделал сброс к заводским настройкам, все настроил заново, стал держать заряд отлично. если будет быстро есть батарею после обновления-сброс до заводских настроек поможет.",POS
"для небольшой руки - прекрасный выбор, можно работать одной рукой без особых проблем. сканер отпечатка на передней стороне так же помогает справляться одной рукой. внешний вид отличный, выглядит дорого, не как обычные китайцы.отличный телефон за свои деньги. брал за 23к в январе 2018, конкурентов просто нет.  была мысль насчет яблочной продукции, но увидел древний iphone 6s за 30 и мысли улетучились. серые телефоны не рассматривал, покупки на али - это совсем другая категория, я же хотел купить здесь и сейчас, официальный, на гарантии. своим выбором крайне доволен. сейчас такой не купить, однако марку huawei в целом могу рекомендовать - имею также два фитнес трекера, внешний аккумулятор, напольные весы и беспроводной монопод. все продукты радуют качеством и функциональностью.",POS
"один из самых доступных и технологичных ""подфлагманов"" на конец 2014. почти никаких проблем с ним не испытывал.",POS
"при экране пять дюймов инженерам удалось сделать смарт компактным по размерам. порадовала громкость и качество динамика при прослушивании музыки и входящих звонков. во время разговора собеседника слышно отлично, при ответе на звонок уровень громкости автоматом устанавливается на максимум. оболочка от lg на андроиде удобная и функциональная.  не хватает памяти, 8 гб очень мало, из-за этого убрал один бал.",POS
"как же сложно бывает простому студенту найти себе смартфон по карману и при этом не потерять в качестве. пролистав десятки страниц в интернете, я наткнулся на флагманскую модель этого года от корейцев из lg – смартфон нового поколения lg g3 и его компактную версию - lg g3 s lte. на последнем я и остановил свой выбор.
смартфоны lg серии g3 покоряют нас, прежде всего, прекрасным дисплеем, удобством в использовании и камерой. все эти фишки в неизменном виде перешли из флагманской модели в компактную. экран по-прежнему радует яркостью красок и высокой чёткостью, а отсутствие чёрных рамок по бокам позволяет полностью насладиться картинкой. 8 мп камера с лазерным автофокусом позволяет делать фотографии высокой чёткости в одно касание, а удобная клавиатура с умной системой ввода текста и фирменный чехол quick circle отлично дополняют образ стильного и удобного смартфона.",POS
"народ, вопрос такой возник: а кто-нибудь знает можно ли вызвать абонента не беря телефон в руки? мказать например: ""вызвать маму"" и он наберет ее номер? или я дикая фантазерка?!:-) все вроде облазила - не нашла :-(",POS
"всегда была убежденным пользователем сони, но увидев эту модель lg просто влюбилась. настолько он прост, красив и удобен, что прям ах. красивый обтекаемый корпус с необычным на вид покрытием смотрится очень круто. фронтальная камера делает снимки на ура -минимум шума, так что держись инстаграмм. размер экранчика показался маловатым, но я уже привыкла и не вижу разницы. батарея держится около 2,8 дней, что очень удобно. много разных фишек с камерой, например, больше всего понравился лазерный автофокус, с помощью него фото получаются четкие и яркие. дополнительные функции – это нок код(разблокировка смартфона с помощью своей уникальной кодировкой), «быстрые заметки»(они реально быстрые) и еще много чего другого, но не могу не отметить поддержку 4g . чехол с круглым окошом дополняет эту модель и защищает от царапин, что в моем случае очень актуально, потому что ребенок любит иногда использовать телефон в качестве машинки по столу в ресторане или других скучных мероприятиях.",POS
"звук внешнего динамика средний. разговорного - хороший, громкий.
мощный шумодав микрофонов, когда разговариваешь в метро, звук ""как будь-то ты в подвале"".
телефон отлично сбалансирован. но батарею, конечно, хочется по-более.",POS
"может оно со всеми смартфонами так. очень долго ходил с sonyeric k700i. тот ничего не умел, кроме как звонить. lg всё может, вот только со звонками проблемы. то сбрасывает входящие без моего ведома, то зависает при ""снятии трубки"". и микрофон очень плохой, собеседники жалуются, что меня плохо слышно.",NEG
"приобрел эту модель пару месяцев назад на основании огромного кол-ва положительных отзывов на яндексе, но я, если честно, не понимаю такого восхищения этим телефоном! он работает ооооочень медленно: любое приложение открывается с огромной паузой, даже элементарно главный экран подвисает. я до этого пользовался htc one mini 2 - так он ракета по сравнению с lg. в общем в ближайшее время эту модель положу далеко на полку и буду рассматривать покупку иного девайса) 
также, добавлю к минусам качество фотографий и опять же медленную скорость работы фотоаппарата.
из плюсов могу только сказать, что у него красивый дизайн, но учитывая, что этим телефоном пользоваться комфортно не получается - ставлю ему низкую оценку!!!",NEG
